symbol,session_date,exclusion_reason
SPY,2022-03-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-29,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-31,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-04,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-05,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-13,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-04-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-18,EXCLUDED_MAXIMUM_PULLBACK
SPY,2022-04-19,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-04-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-22,EXCLUDED_MAXIMUM_PULLBACK
SPY,2022-04-25,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-04-26,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-04-27,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-04-28,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-04-29,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-04,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-05,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-06,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-05-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-10,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-19,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-26,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-05-31,EXCLUDED_MAXIMUM_PULLBACK
SPY,2022-06-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-10,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-17,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-06-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-27,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-06-28,EXCLUDED_MAXIMUM_PULLBACK
SPY,2022-06-29,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-06-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-05,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-19,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-26,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-07-29,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-04,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-05,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-08-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-10,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-19,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-26,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-29,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-08-31,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-02,EXCLUDED_MAXIMUM_PULLBACK
SPY,2022-09-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-07,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-09-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-19,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-09-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-26,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-09-29,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-09-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-04,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-10-05,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-06,EXCLUDED_MAXIMUM_PULLBACK
SPY,2022-10-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-10,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-17,EXCLUDED_MAXIMUM_PULLBACK
SPY,2022-10-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-19,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-26,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-10-28,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-10-31,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-04,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-11-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-10,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-29,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-11-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-05,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-19,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-29,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-12-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-04,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-05,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-01-06,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-01-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-10,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-12,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-01-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-19,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-26,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-01-31,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-03,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-02-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-10,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-02-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-10,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-03-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-15,EXCLUDED_MAXIMUM_PULLBACK
SPY,2023-03-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-29,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-03-31,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-04,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-05,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-10,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-14,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-04-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-19,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-26,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-04-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-04,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-05-05,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-05-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-10,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-05-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-19,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-25,EXCLUDED_MAXIMUM_PULLBACK
SPY,2023-05-26,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-05-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-05-31,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-02,EXCLUDED_MAXIMUM_PULLBACK
SPY,2023-06-05,EXCLUDED_SESSION_NOT_APPROVED
SPY,2023-06-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-13,EXCLUDED_MAXIMUM_PULLBACK
SPY,2023-06-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-15,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-06-16,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-06-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-26,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-06-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-29,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-06-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-05,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-07-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-10,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-19,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-26,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-07-31,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-04,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-08,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-08-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-10,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-08-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-16,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-08-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-18,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-08-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-29,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-08-31,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-05,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-19,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-21,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-26,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-09-29,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-04,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-05,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-10,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-12,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-13,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-19,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-20,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-23,EXCLUDED_MAXIMUM_PULLBACK
SPY,2023-10-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-25,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2023-10-26,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-27,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-30,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-10-31,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-11-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-11-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-11-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-11-06,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-11-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2023-11-08,EXCLUDED_DRIVE_THRESHOLD
