hypothesis_id,symbol,session_date,executable_timestamp,direction_orientation,year,executable_timestamp_hour_bucket,horizon,event_return,unconditional_return,unconditional_sample_count
HYP-OR-CONT-EVENT-01,QQQ,2022-02-24,2022-02-24T15:30:00+00:00,continuation_long,2022,10:00,30min,0.004846031161820585,-6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-24,2022-02-24T15:30:00+00:00,continuation_long,2022,10:00,15min,0.004834069439332511,-4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-24,2022-02-24T15:30:00+00:00,continuation_long,2022,10:00,60min,0.009569377990430672,-4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-24,2022-02-24T15:30:00+00:00,continuation_long,2022,10:00,session_close,0.04481045270518935,0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-25,2022-02-25T15:50:00+00:00,continuation_long,2022,10:00,30min,0.003933108029367194,-6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-25,2022-02-25T15:50:00+00:00,continuation_long,2022,10:00,15min,-0.0006700850716699902,-4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-25,2022-02-25T15:50:00+00:00,continuation_long,2022,10:00,60min,0.005011070970749154,-4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-25,2022-02-25T15:50:00+00:00,continuation_long,2022,10:00,session_close,0.007662277123878347,0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-28,2022-02-28T15:55:00+00:00,continuation_long,2022,10:00,30min,0.004475371022694574,-6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-28,2022-02-28T15:55:00+00:00,continuation_long,2022,10:00,15min,-0.0004908471444244888,-4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-28,2022-02-28T15:55:00+00:00,continuation_long,2022,10:00,60min,0.00388375584685563,-4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-28,2022-02-28T15:55:00+00:00,continuation_long,2022,10:00,session_close,0.0023387422763758714,0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-03-01,2022-03-01T15:20:00+00:00,continuation_long,2022,10:00,30min,-0.004322221902100187,-6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-03-01,2022-03-01T15:20:00+00:00,continuation_long,2022,10:00,15min,-0.0004465700538763828,-4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-03-01,2022-03-01T15:20:00+00:00,continuation_long,2022,10:00,60min,-0.0031980178051801422,-4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-03-01,2022-03-01T15:20:00+00:00,continuation_long,2022,10:00,session_close,-0.015932467083465296,0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-03-02,2022-03-02T15:25:00+00:00,continuation_short,2022,10:00,30min,-0.004367836308738715,6.854725940864175e-05,3012
