hypothesis_id,symbol,session_date,sweep_timestamp,confirmation_timestamp,executable_timestamp,direction_orientation,swept_side,year,executable_timestamp_hour_bucket,horizon,executable_price_reference,event_return,future_close,maximum_favorable_excursion,maximum_adverse_excursion,bars_in_path,baseline_cost_return,stress_cost_return,event_return_after_baseline_cost,event_return_after_stress_cost,unconditional_return,unconditional_sample_count,incremental_return
HYP-OR-CONT-EVENT-01,QQQ,2023-07-27,2023-07-27T14:20:00+00:00,2023-07-27T14:40:00+00:00,2023-07-27T14:40:00+00:00,continuation_short,low,2023,10:00,15min,382.3,0.0019748888307611345,381.545,0.002596312711442117,0.001957968933559595,4,0.0002523149359142035,0.000504629871828407,0.001722573894846931,0.0014702589589327274,1.7573543512020193e-06,3000,0.0019731314764099327
HYP-OR-CONT-EVENT-01,QQQ,2023-07-27,2023-07-27T14:20:00+00:00,2023-07-27T14:40:00+00:00,2023-07-27T14:40:00+00:00,continuation_short,low,2023,10:00,60min,382.3,-0.0005231493591419945,382.5,0.002596312711442117,0.0024267411215197487,13,0.0002523149359142035,0.000504629871828407,-0.000775464295056198,-0.0010277792309704016,-0.0002548164251713152,3000,-0.00026833293397067926
HYP-OR-CONT-EVENT-01,QQQ,2023-07-27,2023-07-27T14:20:00+00:00,2023-07-27T14:40:00+00:00,2023-07-27T14:40:00+00:00,continuation_short,low,2023,10:00,session_close,382.3,0.015066701543290595,376.54,0.018624603660973627,0.003310999296086692,64,0.0002523149359142035,0.000504629871828407,0.014814386607376391,0.014562071671462187,-0.4977633242908164,3000,0.512830025834107
HYP-OR-CONT-EVENT-01,QQQ,2023-07-28,2023-07-28T14:00:00+00:00,2023-07-28T14:20:00+00:00,2023-07-28T14:20:00+00:00,continuation_long,high,2023,10:00,30min,382.69,-0.001829156758734185,381.99,0.0011236248660795312,-0.002351772975515365,7,0.0002522616216781207,0.0005045232433562414,-0.0020814183804123056,-0.0023336800020904262,1.671878792421407e-05,3000,-0.0018458755466583992
HYP-OR-CONT-EVENT-01,QQQ,2023-07-28,2023-07-28T14:00:00+00:00,2023-07-28T14:20:00+00:00,2023-07-28T14:20:00+00:00,continuation_long,high,2023,10:00,15min,382.69,-0.0013588021636310454,382.17,0.0011236248660795312,-0.0022733805429983045,4,0.0002522616216781207,0.0005045232433562414,-0.001611063785309166,-0.0018633254069872868,-1.7573543512020193e-06,3000,-0.0013570448092798434
HYP-OR-CONT-EVENT-01,QQQ,2023-07-28,2023-07-28T14:00:00+00:00,2023-07-28T14:20:00+00:00,2023-07-28T14:20:00+00:00,continuation_long,high,2023,10:00,60min,382.69,0.0030311740573309987,383.85,0.00310669210065595,-0.002351772975515365,13,0.0002522616216781207,0.0005045232433562414,0.002778912435652878,0.0025266508139747575,0.0002548164251713152,3000,0.0027763576321596832
HYP-OR-CONT-EVENT-01,QQQ,2023-07-28,2023-07-28T14:00:00+00:00,2023-07-28T14:20:00+00:00,2023-07-28T14:20:00+00:00,continuation_long,high,2023,10:00,session_close,382.69,0.0020643340562858103,383.48,0.004781938383547901,-0.002809062165198939,68,0.0002522616216781207,0.0005045232433562414,0.0018120724346076898,0.001559810812929569,0.4977633242908164,3000,-0.49569899023453057
HYP-OR-CONT-EVENT-01,QQQ,2023-08-01,2023-08-01T14:05:00+00:00,2023-08-01T14:25:00+00:00,2023-08-01T14:25:00+00:00,continuation_long,high,2023,10:00,30min,381.5,0.0035124508519002173,382.84,0.004665792922673662,-0.0001310615989514874,7,0.0002524246395806029,0.0005048492791612058,0.003260026212319614,0.0030076015727390115,1.671878792421407e-05,3000,0.0034957320639760034
HYP-OR-CONT-EVENT-01,QQQ,2023-08-01,2023-08-01T14:05:00+00:00,2023-08-01T14:25:00+00:00,2023-08-01T14:25:00+00:00,continuation_long,high,2023,10:00,15min,381.5,0.002909305373525406,382.6099,0.0040891218872869395,-0.0001310615989514874,4,0.0002524246395806029,0.0005048492791612058,0.002656880733944803,0.0024044560943642,-1.7573543512020193e-06,3000,0.002911062727876608
HYP-OR-CONT-EVENT-01,QQQ,2023-08-01,2023-08-01T14:05:00+00:00,2023-08-01T14:25:00+00:00,2023-08-01T14:25:00+00:00,continuation_long,high,2023,10:00,60min,381.5,0.003787680209698552,382.945,0.004665792922673662,-0.0001310615989514874,13,0.0002524246395806029,0.0005048492791612058,0.0035352555701179487,0.003282830930537346,0.0002548164251713152,3000,0.0035328637845272364
HYP-OR-CONT-EVENT-01,QQQ,2023-08-01,2023-08-01T14:05:00+00:00,2023-08-01T14:25:00+00:00,2023-08-01T14:25:00+00:00,continuation_long,high,2023,10:00,session_close,381.5,0.0034076015727391162,382.8,0.005399737876802035,-0.0001310615989514874,67,0.0002524246395806029,0.0005048492791612058,0.003155176933158513,0.0029027522935779104,0.4977633242908164,3000,-0.49435572271807726
HYP-OR-CONT-EVENT-01,QQQ,2023-08-02,2023-08-02T14:05:00+00:00,2023-08-02T14:25:00+00:00,2023-08-02T14:25:00+00:00,continuation_short,low,2023,10:00,30min,376.565,0.004102877325295795,375.02,0.004494503709319142,0.0008358098068350639,7,0.000253111680586353,0.000506223361172706,0.003849765644709442,0.003596653964123089,-1.671878792421407e-05,3000,0.004119596113220009
HYP-OR-CONT-EVENT-01,QQQ,2023-08-02,2023-08-02T14:05:00+00:00,2023-08-02T14:25:00+00:00,2023-08-02T14:25:00+00:00,continuation_short,low,2023,10:00,15min,376.565,0.0012571534794788564,376.0916,0.0016358558318925187,0.0008358098068350639,4,0.000253111680586353,0.000506223361172706,0.0010040417988925034,0.0007509301183061504,1.7573543512020193e-06,3000,0.0012553961251276543
HYP-OR-CONT-EVENT-01,QQQ,2023-08-02,2023-08-02T14:05:00+00:00,2023-08-02T14:25:00+00:00,2023-08-02T14:25:00+00:00,continuation_short,low,2023,10:00,60min,376.565,0.00331948003664706,375.315,0.004494771660264574,0.0008358098068350639,13,0.000253111680586353,0.000506223361172706,0.003066368356060707,0.002813256675474354,-0.0002548164251713152,3000,0.0035742964618183755
HYP-OR-CONT-EVENT-01,QQQ,2023-08-02,2023-08-02T14:05:00+00:00,2023-08-02T14:25:00+00:00,2023-08-02T14:25:00+00:00,continuation_short,low,2023,10:00,session_close,376.565,0.005775895263765873,374.39,0.009205906788518847,0.0008358098068350639,67,0.000253111680586353,0.000506223361172706,0.00552278358317952,0.005269671902593167,-0.4977633242908164,3000,0.5035392195545823
HYP-OR-CONT-EVENT-01,QQQ,2023-08-03,2023-08-03T15:15:00+00:00,2023-08-03T15:35:00+00:00,2023-08-03T15:35:00+00:00,continuation_long,high,2023,11:00,30min,374.3799,0.00045435131533499984,374.55,0.0017364714291552286,-0.0011215879912357396,7,0.00025342167140917553,0.0005068433428183511,0.0002009296439258243,-5.249202748335122e-05,0.00023385157915617775,3000,0.0002204997361788221
HYP-OR-CONT-EVENT-01,QQQ,2023-08-03,2023-08-03T15:15:00+00:00,2023-08-03T15:35:00+00:00,2023-08-03T15:35:00+00:00,continuation_long,high,2023,11:00,15min,374.3799,0.0011221222079496052,374.8,0.0017364714291552286,-0.0008945458877466228,4,0.00025342167140917553,0.0005068433428183511,0.0008687005365404296,0.0006152788651312541,0.0001376980686055555,3000,0.0009844241393440496
HYP-OR-CONT-EVENT-01,QQQ,2023-08-03,2023-08-03T15:15:00+00:00,2023-08-03T15:35:00+00:00,2023-08-03T15:35:00+00:00,continuation_long,high,2023,11:00,60min,374.3799,0.001255676386472615,374.85,0.0018700256076780164,-0.0011215879912357396,13,0.00025342167140917553,0.0005068433428183511,0.0010022547150634396,0.000748833043654264,0.00037841967838285527,3000,0.0008772567080897598
HYP-OR-CONT-EVENT-01,QQQ,2023-08-03,2023-08-03T15:15:00+00:00,2023-08-03T15:35:00+00:00,2023-08-03T15:35:00+00:00,continuation_long,high,2023,11:00,session_close,374.3799,-0.0016023830339183531,373.78,0.004193868313977278,-0.002750948969215461,53,0.00025342167140917553,0.0005068433428183511,-0.0018558047053275285,-0.002109226376736704,0.4974449236513215,3000,-0.49904730668523983
HYP-OR-CONT-EVENT-01,QQQ,2023-08-04,2023-08-04T14:00:00+00:00,2023-08-04T14:20:00+00:00,2023-08-04T14:20:00+00:00,continuation_short,low,2023,10:00,30min,374.625,-0.0037501501501502332,376.0299,0.0015372276433631704,0.003815880444609898,7,0.00025338672005338674,0.0005067734401067735,-0.00400353687020362,-0.004256923590257007,-1.671878792421407e-05,3000,-0.0037334313622260193
HYP-OR-CONT-EVENT-01,QQQ,2023-08-04,2023-08-04T14:00:00+00:00,2023-08-04T14:20:00+00:00,2023-08-04T14:20:00+00:00,continuation_short,low,2023,10:00,15min,374.625,-0.002015348682015361,375.38,0.0015372276433631704,0.003312315428206536,4,0.00025338672005338674,0.0005067734401067735,-0.0022687354020687477,-0.0025221221221221344,1.7573543512020193e-06,3000,-0.002017106036366563
HYP-OR-CONT-EVENT-01,QQQ,2023-08-04,2023-08-04T14:00:00+00:00,2023-08-04T14:20:00+00:00,2023-08-04T14:20:00+00:00,continuation_short,low,2023,10:00,60min,374.625,-0.004391057724391079,376.27,0.0015372276433631704,0.005547960659915252,13,0.00025338672005338674,0.0005067734401067735,-0.004644444444444466,-0.004897831164497852,-0.0002548164251713152,3000,-0.004136241299219763
HYP-OR-CONT-EVENT-01,QQQ,2023-08-04,2023-08-04T14:00:00+00:00,2023-08-04T14:20:00+00:00,2023-08-04T14:20:00+00:00,continuation_short,low,2023,10:00,session_close,374.625,0.006980313646980374,372.01,0.008330417462923734,0.009190690293573223,68,0.00025338672005338674,0.0005067734401067735,0.006726926926926987,0.0064735402068736006,-0.4977633242908164,3000,0.5047436379377968
HYP-OR-CONT-EVENT-01,QQQ,2023-08-07,2023-08-07T15:05:00+00:00,2023-08-07T15:25:00+00:00,2023-08-07T15:25:00+00:00,continuation_short,low,2023,11:00,30min,372.02,-0.0038169990860705827,373.44,0.0013727759683452856,0.0040158492182480465,7,0.0002537605505080372,0.0005075211010160744,-0.00407075963657862,-0.004324520187086657,-0.00023385157915617775,3000,-0.003583147506914405
HYP-OR-CONT-EVENT-01,QQQ,2023-08-07,2023-08-07T15:05:00+00:00,2023-08-07T15:25:00+00:00,2023-08-07T15:25:00+00:00,continuation_short,low,2023,11:00,15min,372.02,-0.0012096123864309138,372.47,0.0013727759683452856,0.001261778839700467,4,0.0002537605505080372,0.0005075211010160744,-0.001463372936938951,-0.0017171334874469882,-0.0001376980686055555,3000,-0.0010719143178253582
HYP-OR-CONT-EVENT-01,QQQ,2023-08-07,2023-08-07T15:05:00+00:00,2023-08-07T15:25:00+00:00,2023-08-07T15:25:00+00:00,continuation_short,low,2023,11:00,60min,372.02,-0.004326649104886782,373.6296,0.0013727759683452856,0.004568304215399888,13,0.0002537605505080372,0.0005075211010160744,-0.004580409655394819,-0.004834170205902856,-0.00037841967838285527,3000,-0.003948229426503926
HYP-OR-CONT-EVENT-01,QQQ,2023-08-07,2023-08-07T15:05:00+00:00,2023-08-07T15:25:00+00:00,2023-08-07T15:25:00+00:00,continuation_short,low,2023,11:00,session_close,372.02,-0.008547927530778043,375.2,0.0013727759683452856,0.008713261744251244,55,0.0002537605505080372,0.0005075211010160744,-0.00880168808128608,-0.009055448631794118,-0.4974449236513215,3000,0.48889699612054344
HYP-OR-CONT-EVENT-01,QQQ,2023-08-08,2023-08-08T14:00:00+00:00,2023-08-08T14:20:00+00:00,2023-08-08T14:20:00+00:00,continuation_short,low,2023,10:00,30min,369.78,-0.00032019038347130824,369.8984,0.0009474054624691863,0.0023741434198458755,7,0.0002540862134241982,0.0005081724268483963,-0.0005742765968955064,-0.0008283628103197046,-1.671878792421407e-05,3000,-0.00030347159554709415
HYP-OR-CONT-EVENT-01,QQQ,2023-08-08,2023-08-08T14:00:00+00:00,2023-08-08T14:20:00+00:00,2023-08-08T14:20:00+00:00,continuation_short,low,2023,10:00,15min,369.78,-0.0012980691221808893,370.26,0.0009474054624691863,0.0019163810089342093,4,0.0002540862134241982,0.0005081724268483963,-0.0015521553356050875,-0.0018062415490292857,1.7573543512020193e-06,3000,-0.0012998264765320914
HYP-OR-CONT-EVENT-01,QQQ,2023-08-08,2023-08-08T14:00:00+00:00,2023-08-08T14:20:00+00:00,2023-08-08T14:20:00+00:00,continuation_short,low,2023,10:00,60min,369.78,0.0005408621342419817,369.58,0.0024941712302770647,0.0023741434198458755,13,0.0002540862134241982,0.0005081724268483963,0.00028677592081778353,3.268970739358536e-05,-0.0002548164251713152,3000,0.0007956785594132969
HYP-OR-CONT-EVENT-01,QQQ,2023-08-08,2023-08-08T14:00:00+00:00,2023-08-08T14:20:00+00:00,2023-08-08T14:20:00+00:00,continuation_short,low,2023,10:00,session_close,369.78,-0.005841311049813447,371.94,0.002602895721490084,0.007168747482883653,68,0.0002540862134241982,0.0005081724268483963,-0.006095397263237645,-0.006349483476661843,-0.4977633242908164,3000,0.49192201324100293
HYP-OR-CONT-EVENT-01,QQQ,2023-08-09,2023-08-09T14:20:00+00:00,2023-08-09T14:40:00+00:00,2023-08-09T14:40:00+00:00,continuation_short,low,2023,10:00,30min,370.158,0.006208159758805731,367.86,0.006246941771326009,0.0002754820936637925,7,0.0002540309813647145,0.000508061962729429,0.0059541287774410164,0.005700097796076302,-1.671878792421407e-05,3000,0.006224878546729946
HYP-OR-CONT-EVENT-01,QQQ,2023-08-09,2023-08-09T14:20:00+00:00,2023-08-09T14:40:00+00:00,2023-08-09T14:40:00+00:00,continuation_short,low,2023,10:00,15min,370.158,0.004367864533523558,368.5412,0.004444806252035249,0.0002754820936637925,4,0.0002540309813647145,0.000508061962729429,0.004113833552158843,0.003859802570794129,1.7573543512020193e-06,3000,0.004366107179172356
HYP-OR-CONT-EVENT-01,QQQ,2023-08-09,2023-08-09T14:20:00+00:00,2023-08-09T14:40:00+00:00,2023-08-09T14:40:00+00:00,continuation_short,low,2023,10:00,60min,370.158,0.006451299174947023,367.77,0.008069281989133925,0.0002754820936637925,13,0.0002540309813647145,0.000508061962729429,0.006197268193582308,0.005943237212217594,-0.0002548164251713152,3000,0.006706115600118338
HYP-OR-CONT-EVENT-01,QQQ,2023-08-09,2023-08-09T14:20:00+00:00,2023-08-09T14:40:00+00:00,2023-08-09T14:40:00+00:00,continuation_short,low,2023,10:00,session_close,370.158,0.006181144268123329,367.87,0.008220297434221369,0.0021888562417446966,64,0.0002540309813647145,0.000508061962729429,0.005927113286758614,0.0056730823053939,-0.4977633242908164,3000,0.5039444685589397
HYP-OR-CONT-EVENT-01,QQQ,2023-08-10,2023-08-10T14:00:00+00:00,2023-08-10T14:20:00+00:00,2023-08-10T14:20:00+00:00,continuation_long,high,2023,10:00,30min,373.66,-0.0045495905368517775,371.96,0.000562008242787515,-0.006744098913450847,7,0.0002535245945511963,0.0005070491891023926,-0.004803115131402974,-0.00505663972595417,1.671878792421407e-05,3000,-0.004566309324775992
HYP-OR-CONT-EVENT-01,QQQ,2023-08-10,2023-08-10T14:00:00+00:00,2023-08-10T14:20:00+00:00,2023-08-10T14:20:00+00:00,continuation_long,high,2023,10:00,15min,373.66,-0.00245517315206345,372.7426,0.000562008242787515,-0.0031847133757961776,4,0.0002535245945511963,0.0005070491891023926,-0.0027086977466146463,-0.0029622223411658426,-1.7573543512020193e-06,3000,-0.0024534157977122483
HYP-OR-CONT-EVENT-01,QQQ,2023-08-10,2023-08-10T14:00:00+00:00,2023-08-10T14:20:00+00:00,2023-08-10T14:20:00+00:00,continuation_long,high,2023,10:00,60min,373.66,-0.008965369587325411,370.31,0.000562008242787515,-0.009634427019215352,13,0.0002535245945511963,0.0005070491891023926,-0.009218894181876608,-0.009472418776427804,0.0002548164251713152,3000,-0.009220186012496726
HYP-OR-CONT-EVENT-01,QQQ,2023-08-10,2023-08-10T14:00:00+00:00,2023-08-10T14:20:00+00:00,2023-08-10T14:20:00+00:00,continuation_long,high,2023,10:00,session_close,373.66,-0.01364877161055511,368.56,0.000562008242787515,-0.017730021945083774,68,0.0002535245945511963,0.0005070491891023926,-0.013902296205106307,-0.014155820799657503,0.4977633242908164,3000,-0.5114120959013715
HYP-OR-CONT-EVENT-01,QQQ,2023-08-11,2023-08-11T14:00:00+00:00,2023-08-11T14:20:00+00:00,2023-08-11T14:20:00+00:00,continuation_long,high,2023,10:00,30min,367.26,-0.0031312966290910627,366.11,0.0020149213091542606,-0.0032538256276207767,7,0.00025445733267984535,0.0005089146653596907,-0.003385753961770908,-0.0036402112944507532,1.671878792421407e-05,3000,-0.0031480154170152766
HYP-OR-CONT-EVENT-01,QQQ,2023-08-11,2023-08-11T14:00:00+00:00,2023-08-11T14:20:00+00:00,2023-08-11T14:20:00+00:00,continuation_long,high,2023,10:00,15min,367.26,0.0003539726624188777,367.39,0.0020149213091542606,-0.0017154059794151078,4,0.00025445733267984535,0.0005089146653596907,9.951532973903236e-05,-0.000154942002940813,-1.7573543512020193e-06,3000,0.00035573001677007975
HYP-OR-CONT-EVENT-01,QQQ,2023-08-11,2023-08-11T14:00:00+00:00,2023-08-11T14:20:00+00:00,2023-08-11T14:20:00+00:00,continuation_long,high,2023,10:00,60min,367.26,-0.005227903937265244,365.34,0.0020149213091542606,-0.005527419267004174,13,0.00025445733267984535,0.0005089146653596907,-0.005482361269945089,-0.005736818602624935,0.0002548164251713152,3000,-0.005482720362436559
HYP-OR-CONT-EVENT-01,QQQ,2023-08-11,2023-08-11T14:00:00+00:00,2023-08-11T14:20:00+00:00,2023-08-11T14:20:00+00:00,continuation_long,high,2023,10:00,session_close,367.26,-0.0028590099656918833,366.21,0.0020149213091542606,-0.006997767249360076,68,0.00025445733267984535,0.0005089146653596907,-0.0031134672983717288,-0.003367924631051574,0.4977633242908164,3000,-0.5006223342565083
HYP-OR-CONT-EVENT-01,QQQ,2023-08-14,2023-08-14T14:00:00+00:00,2023-08-14T14:20:00+00:00,2023-08-14T14:20:00+00:00,continuation_long,high,2023,10:00,30min,367.41,0.006268746087477073,369.7132,0.006450559320649862,-0.0006532211970278201,7,0.0002544350997523203,0.0005088701995046406,0.006014310987724753,0.005759875887972432,1.671878792421407e-05,3000,0.0062520272995528585
HYP-OR-CONT-EVENT-01,QQQ,2023-08-14,2023-08-14T14:00:00+00:00,2023-08-14T14:20:00+00:00,2023-08-14T14:20:00+00:00,continuation_long,high,2023,10:00,15min,367.41,0.0034158025094581657,368.665,0.0038921096322908078,-0.0006532211970278201,4,0.0002544350997523203,0.0005088701995046406,0.003161367409705845,0.002906932309953525,-1.7573543512020193e-06,3000,0.0034175598638093675
HYP-OR-CONT-EVENT-01,QQQ,2023-08-14,2023-08-14T14:00:00+00:00,2023-08-14T14:20:00+00:00,2023-08-14T14:20:00+00:00,continuation_long,high,2023,10:00,60min,367.41,0.0039737622819193685,368.87,0.006586647070030649,-0.0006532211970278201,13,0.0002544350997523203,0.0005088701995046406,0.003719327182167048,0.003464892082414728,0.0002548164251713152,3000,0.003718945856748053
HYP-OR-CONT-EVENT-01,QQQ,2023-08-14,2023-08-14T14:00:00+00:00,2023-08-14T14:20:00+00:00,2023-08-14T14:20:00+00:00,continuation_long,high,2023,10:00,session_close,367.41,0.008301352712228649,370.46,0.008328570262104984,-0.0006532211970278201,68,0.0002544350997523203,0.0005088701995046406,0.008046917612476329,0.007792482512724008,0.4977633242908164,3000,-0.48946197157858773
HYP-OR-CONT-EVENT-01,QQQ,2023-08-15,2023-08-15T14:00:00+00:00,2023-08-15T14:20:00+00:00,2023-08-15T14:20:00+00:00,continuation_short,low,2023,10:00,30min,367.24,-0.00017454525650806296,367.3041,0.0019370856410116932,0.001549713167124267,7,0.00025446029844243545,0.0005089205968848709,-0.0004290055549504984,-0.0006834658533929339,-1.671878792421407e-05,3000,-0.0001578264685838489
HYP-OR-CONT-EVENT-01,QQQ,2023-08-15,2023-08-15T14:00:00+00:00,2023-08-15T14:20:00+00:00,2023-08-15T14:20:00+00:00,continuation_short,low,2023,10:00,15min,367.24,0.0004084522383183131,367.09,0.0019370856410116932,0.0014818440121266985,4,0.00025446029844243545,0.0005089205968848709,0.00015399193987587767,-0.00010046835856655778,1.7573543512020193e-06,3000,0.0004066948839671111
HYP-OR-CONT-EVENT-01,QQQ,2023-08-15,2023-08-15T14:00:00+00:00,2023-08-15T14:20:00+00:00,2023-08-15T14:20:00+00:00,continuation_short,low,2023,10:00,60min,367.24,-0.0011711687180044894,367.6701,0.0019370856410116932,0.002878088514797761,13,0.00025446029844243545,0.0005089205968848709,-0.0014256290164469249,-0.0016800893148893603,-0.0002548164251713152,3000,-0.0009163522928331742
HYP-OR-CONT-EVENT-01,QQQ,2023-08-15,2023-08-15T14:00:00+00:00,2023-08-15T14:20:00+00:00,2023-08-15T14:20:00+00:00,continuation_short,low,2023,10:00,session_close,367.24,0.0022328722361398823,366.42,0.004101274129162835,0.0045808147887133055,68,0.00025446029844243545,0.0005089205968848709,0.001978411937697447,0.0017239516392550114,-0.4977633242908164,3000,0.49999619652695626
HYP-OR-CONT-EVENT-01,QQQ,2023-08-16,2023-08-16T14:10:00+00:00,2023-08-16T14:30:00+00:00,2023-08-16T14:30:00+00:00,continuation_long,high,2023,10:00,30min,366.42,0.0019103760711751683,367.12,0.00223786911194801,-0.0005731128213526393,7,0.00025458217346214726,0.0005091643469242945,0.0016557938977130211,0.0014012117242508738,1.671878792421407e-05,3000,0.0018936572832509541
HYP-OR-CONT-EVENT-01,QQQ,2023-08-16,2023-08-16T14:10:00+00:00,2023-08-16T14:30:00+00:00,2023-08-16T14:30:00+00:00,continuation_long,high,2023,10:00,15min,366.42,-0.00043665738769727014,366.26,0.00223786911194801,-0.0005731128213526393,4,0.00025458217346214726,0.0005091643469242945,-0.0006912395611594174,-0.0009458217346215647,-1.7573543512020193e-06,3000,-0.0004349000333460681
HYP-OR-CONT-EVENT-01,QQQ,2023-08-16,2023-08-16T14:10:00+00:00,2023-08-16T14:30:00+00:00,2023-08-16T14:30:00+00:00,continuation_long,high,2023,10:00,60min,366.42,-0.0008700398449866809,366.1012,0.002510779979258748,-0.0011156596255663676,13,0.00025458217346214726,0.0005091643469242945,-0.001124622018448828,-0.0013792041919109754,0.0002548164251713152,3000,-0.001124856270157996
HYP-OR-CONT-EVENT-01,QQQ,2023-08-16,2023-08-16T14:10:00+00:00,2023-08-16T14:30:00+00:00,2023-08-16T14:30:00+00:00,continuation_long,high,2023,10:00,session_close,366.42,-0.010752688172043001,362.48,0.002510779979258748,-0.010861852518967319,66,0.00025458217346214726,0.0005091643469242945,-0.011007270345505148,-0.011261852518967296,0.4977633242908164,3000,-0.5085160124628594
HYP-OR-CONT-EVENT-01,QQQ,2023-08-17,2023-08-17T14:05:00+00:00,2023-08-17T14:25:00+00:00,2023-08-17T14:25:00+00:00,continuation_short,low,2023,10:00,30min,361.65,0.000580671920364928,361.44,0.0027727713849992064,0.0014771456576060382,7,0.00025530208765380896,0.0005106041753076179,0.000325369832711119,7.006774505731006e-05,-1.671878792421407e-05,3000,0.000597390708289142
HYP-OR-CONT-EVENT-01,QQQ,2023-08-17,2023-08-17T14:05:00+00:00,2023-08-17T14:25:00+00:00,2023-08-17T14:25:00+00:00,continuation_short,low,2023,10:00,15min,361.65,0.0017558412830084302,361.015,0.0027727713849992064,0.000386964813842372,4,0.00025530208765380896,0.0005106041753076179,0.0015005391953546213,0.0012452371077008124,1.7573543512020193e-06,3000,0.0017540839286572282
HYP-OR-CONT-EVENT-01,QQQ,2023-08-17,2023-08-17T14:05:00+00:00,2023-08-17T14:25:00+00:00,2023-08-17T14:25:00+00:00,continuation_short,low,2023,10:00,60min,361.65,0.0019908751555370863,360.93,0.0027727713849992064,0.0014771456576060382,13,0.00025530208765380896,0.0005106041753076179,0.0017355730678832774,0.0014802709802294685,-0.0002548164251713152,3000,0.0022456915807084017
HYP-OR-CONT-EVENT-01,QQQ,2023-08-17,2023-08-17T14:05:00+00:00,2023-08-17T14:25:00+00:00,2023-08-17T14:25:00+00:00,continuation_short,low,2023,10:00,session_close,361.65,0.008461219411032728,358.59,0.00974424838061183,0.003907250585702071,67,0.00025530208765380896,0.0005106041753076179,0.00820591732337892,0.007950615235725109,-0.4977633242908164,3000,0.5062245437018491
HYP-OR-CONT-EVENT-01,QQQ,2023-08-18,2023-08-18T14:00:00+00:00,2023-08-18T14:20:00+00:00,2023-08-18T14:20:00+00:00,continuation_short,low,2023,10:00,30min,355.61,-0.0011810691487865732,356.03,0.0007879998874287253,0.003586539269802902,7,0.00025624138803745676,0.0005124827760749135,-0.00143731053682403,-0.0016935519248614866,-1.671878792421407e-05,3000,-0.001164350360862359
HYP-OR-CONT-EVENT-01,QQQ,2023-08-18,2023-08-18T14:00:00+00:00,2023-08-18T14:20:00+00:00,2023-08-18T14:20:00+00:00,continuation_short,low,2023,10:00,15min,355.61,-0.0027558280138353375,356.59,0.0007879998874287253,0.003306988230328156,4,0.00025624138803745676,0.0005124827760749135,-0.003012069401872794,-0.003268310789910251,1.7573543512020193e-06,3000,-0.0027575853681865393
HYP-OR-CONT-EVENT-01,QQQ,2023-08-18,2023-08-18T14:00:00+00:00,2023-08-18T14:20:00+00:00,2023-08-18T14:20:00+00:00,continuation_short,low,2023,10:00,60min,355.61,-0.003093276342060136,356.71,0.0007879998874287253,0.004618485136875017,13,0.00025624138803745676,0.0005124827760749135,-0.003349517730097593,-0.0036057591181350495,-0.0002548164251713152,3000,-0.0028384599168888207
HYP-OR-CONT-EVENT-01,QQQ,2023-08-18,2023-08-18T14:00:00+00:00,2023-08-18T14:20:00+00:00,2023-08-18T14:20:00+00:00,continuation_short,low,2023,10:00,session_close,355.61,-0.0071145355867381355,358.14,0.0007879998874287253,0.010572883336579464,68,0.00025624138803745676,0.0005124827760749135,-0.007370776974775593,-0.007627018362813049,-0.4977633242908164,3000,0.49064878870407824
HYP-OR-CONT-EVENT-01,QQQ,2023-08-21,2023-08-21T15:10:00+00:00,2023-08-21T15:30:00+00:00,2023-08-21T15:30:00+00:00,continuation_short,low,2023,11:00,30min,359.69,-0.000847952403458585,359.995,0.0015035500487261544,0.0016101808060119405,7,0.0002556034362923629,0.0005112068725847258,-0.001103555839750948,-0.0013591592760433108,-0.00023385157915617775,3000,-0.0006141008243024073
HYP-OR-CONT-EVENT-01,QQQ,2023-08-21,2023-08-21T15:10:00+00:00,2023-08-21T15:30:00+00:00,2023-08-21T15:30:00+00:00,continuation_short,low,2023,11:00,15min,359.69,0.00030581889960801245,359.58,0.0015035500487261544,0.0016101808060119405,4,0.0002556034362923629,0.0005112068725847258,5.0215463315649565e-05,-0.00020538797297671332,-0.0001376980686055555,3000,0.00044351696821356794
HYP-OR-CONT-EVENT-01,QQQ,2023-08-21,2023-08-21T15:10:00+00:00,2023-08-21T15:30:00+00:00,2023-08-21T15:30:00+00:00,continuation_short,low,2023,11:00,60min,359.69,-0.004225861158219546,361.21,0.0015035500487261544,0.0046489747350361155,13,0.0002556034362923629,0.0005112068725847258,-0.0044814645945119086,-0.004737068030804272,-0.00037841967838285527,3000,-0.003847441479836691
HYP-OR-CONT-EVENT-01,QQQ,2023-08-21,2023-08-21T15:10:00+00:00,2023-08-21T15:30:00+00:00,2023-08-21T15:30:00+00:00,continuation_short,low,2023,11:00,session_close,359.69,-0.011871333648419524,363.96,0.0015035500487261544,0.013439754244493729,54,0.0002556034362923629,0.0005112068725847258,-0.012126937084711888,-0.01238254052100425,-0.4974449236513215,3000,0.48557359000290196
HYP-OR-CONT-EVENT-01,QQQ,2023-08-22,2023-08-22T14:30:00+00:00,2023-08-22T14:50:00+00:00,2023-08-22T14:50:00+00:00,continuation_short,low,2023,10:00,30min,364.48,-0.0015561896400348996,365.0472,0.000356525221208992,0.003222952563662451,7,0.00025487269534679545,0.0005097453906935909,-0.001811062335381695,-0.0020659350307284906,-1.671878792421407e-05,3000,-0.0015394708521106854
