hypothesis_id,symbol,session_date,event_type,event_side,event_time,event_bar_index,event_price,opening_high,opening_low,opening_midpoint,opening_range_width,atr_14,opening_range_width_over_atr,same_side_extreme,last_sweep_time,bars_since_sweep,sweep_depth_ticks,sweep_depth_over_atr,fvg_size,fvg_size_ticks,fvg_size_over_atr,gap_direction,event_hour,year,day_of_week,reversal_direction,continuation_direction
HYP-FCR-EVENT-01,QQQ,2024-04-30,EVENT-04,high,2024-04-30T14:00:00+00:00,6,431.79,432.36,430.87,431.615,1.490000000000009,0.7755571428571345,1.921199506345701,432.36,,,19.999999999998863,0.2578791283685342,0.0,0.0,0.0,gap_down,10:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-04-30,EVENT-05,low,2024-04-30T14:40:00+00:00,14,431.82,432.36,430.87,431.615,1.490000000000009,0.6574142857142898,2.266455159825289,430.7,2024-04-30T14:30:00+00:00,2.0,17.00000000000159,0.25858884373847846,0.03000000000002956,3.000000000002956,0.04563332536565453,gap_down,10:00,2024,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-04-30,EVENT-07,low,2024-04-30T15:00:00+00:00,18,430.665,432.36,430.87,431.615,1.490000000000009,0.586421428571437,2.5408348457350063,430.57,2024-04-30T15:00:00+00:00,0.0,30.000000000001137,0.511577485718474,0.0,0.0,0.0,gap_down,11:00,2024,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-04-30,EVENT-08,high,2024-04-30T14:00:00+00:00,6,431.79,432.36,430.87,431.615,1.490000000000009,0.7755571428571345,1.921199506345701,432.56,2024-04-30T14:00:00+00:00,0.0,19.999999999998863,0.2578791283685342,0.0,0.0,0.0,gap_down,10:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-01,EVENT-01,low,2024-05-01T14:00:00+00:00,6,421.82,423.52,422.04,422.78,1.4799999999999613,0.8643285714285704,1.7123117861923773,422.04,,,39.00000000000432,0.4512172950102153,0.0,0.0,0.0,gap_down,10:00,2024,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-01,EVENT-02,low,2024-05-01T14:00:00+00:00,6,421.82,423.52,422.04,422.78,1.4799999999999613,0.8643285714285704,1.7123117861923773,422.04,,,39.00000000000432,0.4512172950102153,0.0,0.0,0.0,gap_down,10:00,2024,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-01,EVENT-03,high,2024-05-01T18:00:00+00:00,54,423.54,423.52,422.04,422.78,1.4799999999999613,0.5121142857142859,2.8899799151974244,423.52,,,10.000000000002274,0.19526891318906464,0.0,0.0,0.0,gap_down,14:00,2024,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-01,EVENT-04,high,2024-05-01T18:00:00+00:00,54,423.54,423.52,422.04,422.78,1.4799999999999613,0.5121142857142859,2.8899799151974244,423.52,,,10.000000000002274,0.19526891318906464,0.0,0.0,0.0,gap_down,14:00,2024,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-01,EVENT-05,low,2024-05-01T15:40:00+00:00,26,422.55,423.52,422.04,422.78,1.4799999999999613,0.53030714285714,2.790835499643006,422.025,2024-05-01T15:35:00+00:00,1.0,1.50000000000432,0.028285494928896454,0.06999999999999318,6.999999999999318,0.1319989763344571,gap_down,11:00,2024,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-01,EVENT-07,low,2024-05-01T14:00:00+00:00,6,421.82,423.52,422.04,422.78,1.4799999999999613,0.8643285714285704,1.7123117861923773,421.65,2024-05-01T14:00:00+00:00,0.0,39.00000000000432,0.4512172950102153,0.0,0.0,0.0,gap_down,10:00,2024,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-01,EVENT-08,high,2024-05-01T18:00:00+00:00,54,423.54,423.52,422.04,422.78,1.4799999999999613,0.5121142857142859,2.8899799151974244,423.62,2024-05-01T18:00:00+00:00,0.0,10.000000000002274,0.19526891318906464,0.0,0.0,0.0,gap_down,14:00,2024,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-02,EVENT-01,low,2024-05-02T14:00:00+00:00,6,422.69,425.76,422.92,424.34000000000003,2.839999999999975,1.082985714285704,2.622379928504533,422.92,,,104.00000000000205,0.9603081428326732,0.0,0.0,0.0,gap_up,10:00,2024,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-02,EVENT-02,low,2024-05-02T14:00:00+00:00,6,422.69,425.76,422.92,424.34000000000003,2.839999999999975,1.082985714285704,2.622379928504533,422.92,,,104.00000000000205,0.9603081428326732,0.0,0.0,0.0,gap_up,10:00,2024,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-02,EVENT-03,high,2024-05-02T17:25:00+00:00,47,425.84,425.76,422.92,424.34000000000003,2.839999999999975,0.5054642857142865,5.6185967639369165,425.76,,,16.0000000000025,0.31654066275706166,0.0,0.0,0.0,gap_up,13:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-02,EVENT-04,high,2024-05-02T17:25:00+00:00,47,425.84,425.76,422.92,424.34000000000003,2.839999999999975,0.5054642857142865,5.6185967639369165,425.76,,,16.0000000000025,0.31654066275706166,0.0,0.0,0.0,gap_up,13:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-02,EVENT-05,low,2024-05-02T14:25:00+00:00,11,423.3,425.76,422.92,424.34000000000003,2.839999999999975,1.1484083333333313,2.4729879761118476,421.85,2024-05-02T14:20:00+00:00,1.0,106.99999999999932,0.9317243431125646,0.4300000000000068,43.00000000000068,0.37443127807328197,gap_up,10:00,2024,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-02,EVENT-07,low,2024-05-02T14:00:00+00:00,6,422.69,425.76,422.92,424.34000000000003,2.839999999999975,1.082985714285704,2.622379928504533,421.88,2024-05-02T14:00:00+00:00,0.0,104.00000000000205,0.9603081428326732,0.0,0.0,0.0,gap_up,10:00,2024,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-02,EVENT-08,high,2024-05-02T17:25:00+00:00,47,425.84,425.76,422.92,424.34000000000003,2.839999999999975,0.5054642857142865,5.6185967639369165,425.92,2024-05-02T17:25:00+00:00,0.0,16.0000000000025,0.31654066275706166,0.0,0.0,0.0,gap_up,13:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-02,EVENT-10,high,2024-05-02T16:10:00+00:00,32,423.76,425.76,422.92,424.34000000000003,2.839999999999975,0.5867500000000031,4.840221559437512,425.76,,,0.0,0.0,0.18279999999998608,18.27999999999861,0.31154665530461884,gap_up,12:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-03,EVENT-01,low,2024-05-03T14:10:00+00:00,8,433.66,435.88,433.49,434.685,2.3899999999999864,1.1792333333333305,2.0267405376374414,433.49,,,40.00000000000341,0.33920343726152735,0.0,0.0,0.0,gap_up,10:00,2024,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-03,EVENT-02,low,2024-05-03T14:10:00+00:00,8,433.66,435.88,433.49,434.685,2.3899999999999864,1.1792333333333305,2.0267405376374414,433.49,,,40.00000000000341,0.33920343726152735,0.0,0.0,0.0,gap_up,10:00,2024,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-03,EVENT-03,high,2024-05-03T14:00:00+00:00,6,433.99,435.88,433.49,434.685,2.3899999999999864,1.1318857142857073,2.1115205977382887,435.88,,,60.000000000002274,0.5300888529887148,0.0,0.0,0.0,gap_up,10:00,2024,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-03,EVENT-04,high,2024-05-03T14:00:00+00:00,6,433.99,435.88,433.49,434.685,2.3899999999999864,1.1318857142857073,2.1115205977382887,435.88,,,60.000000000002274,0.5300888529887148,0.0,0.0,0.0,gap_up,10:00,2024,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-03,EVENT-05,low,2024-05-03T14:45:00+00:00,15,434.87,435.88,433.49,434.685,2.3899999999999864,1.1634499999999954,2.0542352486140323,433.27,2024-05-03T14:35:00+00:00,2.0,22.00000000000273,0.18909278439127436,0.3498000000000161,34.98000000000161,0.30065752718210276,gap_up,10:00,2024,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-03,EVENT-06,high,2024-05-03T14:05:00+00:00,7,434.21,435.88,433.49,434.685,2.3899999999999864,1.1591499999999968,2.061855670103087,436.48,2024-05-03T14:00:00+00:00,1.0,60.000000000002274,0.5176206703187891,0.4571000000000254,45.71000000000254,0.3943406806712044,gap_up,10:00,2024,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-03,EVENT-07,low,2024-05-03T14:10:00+00:00,8,433.66,435.88,433.49,434.685,2.3899999999999864,1.1792333333333305,2.0267405376374414,433.09,2024-05-03T14:10:00+00:00,0.0,40.00000000000341,0.33920343726152735,0.0,0.0,0.0,gap_up,10:00,2024,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-03,EVENT-08,high,2024-05-03T18:10:00+00:00,56,435.715,435.88,433.49,434.685,2.3899999999999864,0.3661571428571498,6.527252155592676,435.93,2024-05-03T18:10:00+00:00,0.0,5.000000000001137,0.13655339237644765,0.0,0.0,0.0,gap_up,14:00,2024,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-06,EVENT-03,high,2024-05-06T14:00:00+00:00,6,437.89,438.16,436.52,437.34000000000003,1.6400000000000432,0.5442142857142878,3.0135188344927837,438.16,,,7.999999999998408,0.14700091875571242,0.0,0.0,0.0,gap_up,10:00,2024,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-06,EVENT-04,high,2024-05-06T14:00:00+00:00,6,437.89,438.16,436.52,437.34000000000003,1.6400000000000432,0.5442142857142878,3.0135188344927837,438.16,,,7.999999999998408,0.14700091875571242,0.0,0.0,0.0,gap_up,10:00,2024,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-06,EVENT-06,high,2024-05-06T16:05:00+00:00,31,437.97,438.16,436.52,437.34000000000003,1.6400000000000432,0.2927357142857098,5.602322914379366,438.22,2024-05-06T16:00:00+00:00,1.0,6.000000000000227,0.204963033452906,0.07120000000003301,7.1200000000033015,0.243222799697552,gap_up,12:00,2024,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-06,EVENT-08,high,2024-05-06T14:00:00+00:00,6,437.89,438.16,436.52,437.34000000000003,1.6400000000000432,0.5442142857142878,3.0135188344927837,438.24,2024-05-06T14:00:00+00:00,0.0,7.999999999998408,0.14700091875571242,0.0,0.0,0.0,gap_up,10:00,2024,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-06,EVENT-09,low,2024-05-06T15:35:00+00:00,25,438.0499,438.16,436.52,437.34000000000003,1.6400000000000432,0.32892142857143575,4.985993181176595,436.52,,,0.0,0.0,0.014999999999986358,1.4999999999986358,0.04560359616925545,gap_up,11:00,2024,Monday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-07,EVENT-01,low,2024-05-07T14:00:00+00:00,6,440.31,441.2914,440.14,440.71569999999997,1.1514000000000237,0.6134142857142868,1.8770348634109206,440.14,,,15.999999999996817,0.26083513821928206,0.0,0.0,0.0,gap_down,10:00,2024,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-07,EVENT-02,low,2024-05-07T14:00:00+00:00,6,440.31,441.2914,440.14,440.71569999999997,1.1514000000000237,0.6134142857142868,1.8770348634109206,440.14,,,15.999999999996817,0.26083513821928206,0.0,0.0,0.0,gap_down,10:00,2024,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-07,EVENT-03,high,2024-05-07T14:55:00+00:00,17,441.6294,441.2914,440.14,440.71569999999997,1.1514000000000237,0.4450857142857103,2.5869174476827057,441.2914,,,35.85999999999672,0.8056875080240701,0.0,0.0,0.0,gap_up,10:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-07,EVENT-04,high,2024-05-07T14:55:00+00:00,17,441.6294,441.2914,440.14,440.71569999999997,1.1514000000000237,0.4450857142857103,2.5869174476827057,441.2914,,,35.85999999999672,0.8056875080240701,0.0,0.0,0.0,gap_up,10:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-07,EVENT-05,low,2024-05-07T14:15:00+00:00,9,440.84,441.2914,440.14,440.71569999999997,1.1514000000000237,0.5453800000000001,2.11118852909902,439.98,2024-05-07T14:00:00+00:00,3.0,15.999999999996817,0.2933734277017275,0.18500000000000227,18.500000000000227,0.3392130257801941,gap_up,10:00,2024,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-07,EVENT-06,high,2024-05-07T17:50:00+00:00,52,440.55,441.2914,440.14,440.71569999999997,1.1514000000000237,0.3716571428571415,3.098016605166127,441.4,2024-05-07T17:45:00+00:00,1.0,10.859999999996717,0.2922047970478832,0.2899999999999636,28.999999999996362,0.7802890528904338,gap_up,13:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-07,EVENT-07,low,2024-05-07T14:20:00+00:00,10,440.16,441.2914,440.14,440.71569999999997,1.1514000000000237,0.570345454545454,2.018776499091503,440.08,2024-05-07T14:20:00+00:00,0.0,6.000000000000227,0.10519940068220625,0.0,0.0,0.0,gap_up,10:00,2024,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-07,EVENT-08,high,2024-05-07T14:55:00+00:00,17,441.6294,441.2914,440.14,440.71569999999997,1.1514000000000237,0.4450857142857103,2.5869174476827057,441.65,2024-05-07T14:55:00+00:00,0.0,35.85999999999672,0.8056875080240701,0.0,0.0,0.0,gap_up,10:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-07,EVENT-10,high,2024-05-07T14:25:00+00:00,11,440.15,441.2914,440.14,440.71569999999997,1.1514000000000237,0.5507333333333359,2.090666989468621,441.2914,,,0.0,0.0,0.3199999999999932,31.999999999999318,0.5810434572085553,gap_down,10:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-08,EVENT-03,high,2024-05-08T14:00:00+00:00,6,439.81,439.85,437.55,438.70000000000005,2.3000000000000114,0.6000714285714253,3.832877038447844,439.85,,,9.99999999999659,0.16664682775854425,0.0,0.0,0.0,gap_down,10:00,2024,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-08,EVENT-04,high,2024-05-08T14:00:00+00:00,6,439.81,439.85,437.55,438.70000000000005,2.3000000000000114,0.6000714285714253,3.832877038447844,439.85,,,9.99999999999659,0.16664682775854425,0.0,0.0,0.0,gap_down,10:00,2024,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-08,EVENT-06,high,2024-05-08T19:00:00+00:00,66,439.62,439.85,437.55,438.70000000000005,2.3000000000000114,0.2784000000000008,8.26149425287358,440.04,2024-05-08T18:55:00+00:00,1.0,18.999999999999773,0.6824712643678059,0.08999999999997499,8.999999999997499,0.3232758620688747,gap_down,15:00,2024,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-08,EVENT-08,high,2024-05-08T14:00:00+00:00,6,439.81,439.85,437.55,438.70000000000005,2.3000000000000114,0.6000714285714253,3.832877038447844,439.95,2024-05-08T14:00:00+00:00,0.0,9.99999999999659,0.16664682775854425,0.0,0.0,0.0,gap_down,10:00,2024,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-08,EVENT-09,low,2024-05-08T17:45:00+00:00,51,439.65,439.85,437.55,438.70000000000005,2.3000000000000114,0.3603357142857208,6.382936547267345,437.55,,,0.0,0.0,0.13500000000004775,13.500000000004775,0.3746506234266922,gap_down,13:00,2024,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-09,EVENT-03,high,2024-05-09T14:35:00+00:00,13,440.775,440.76,438.46,439.61,2.3000000000000114,0.695600000000009,3.306497987349025,440.76,,,23.059999999998126,0.33151236342722584,0.0,0.0,0.0,gap_down,10:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-09,EVENT-04,high,2024-05-09T14:35:00+00:00,13,440.775,440.76,438.46,439.61,2.3000000000000114,0.695600000000009,3.306497987349025,440.76,,,23.059999999998126,0.33151236342722584,0.0,0.0,0.0,gap_down,10:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-09,EVENT-06,high,2024-05-09T15:50:00+00:00,28,440.465,440.76,438.46,439.61,2.3000000000000114,0.39428571428571707,5.833333333333321,441.01,2024-05-09T15:45:00+00:00,1.0,25.0,0.6340579710144882,0.1199999999999477,11.99999999999477,0.30434782608682176,gap_up,11:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-09,EVENT-08,high,2024-05-09T14:35:00+00:00,13,440.775,440.76,438.46,439.61,2.3000000000000114,0.695600000000009,3.306497987349025,440.9906,2024-05-09T14:35:00+00:00,0.0,23.059999999998126,0.33151236342722584,0.0,0.0,0.0,gap_down,10:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-09,EVENT-09,low,2024-05-09T14:00:00+00:00,6,440.0299,440.76,438.46,439.61,2.3000000000000114,0.6528571428571581,3.522975929978053,438.46,,,0.0,0.0,0.2400000000000091,24.00000000000091,0.3676148796498959,gap_down,10:00,2024,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-09,EVENT-10,high,2024-05-09T14:15:00+00:00,9,439.09,440.76,438.46,439.61,2.3000000000000114,0.6870000000000118,3.3478893740902063,440.76,,,0.0,0.0,0.0999999999999659,9.99999999999659,0.14556040756908906,gap_down,10:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-10,EVENT-01,low,2024-05-10T14:15:00+00:00,9,442.03,444.31,442.13,443.22,2.180000000000007,0.7296100000000024,2.9878976439467655,442.13,,,19.999999999998863,0.27411904990335656,0.0,0.0,0.0,gap_up,10:00,2024,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-10,EVENT-02,low,2024-05-10T14:15:00+00:00,9,442.03,444.31,442.13,443.22,2.180000000000007,0.7296100000000024,2.9878976439467655,442.13,,,19.999999999998863,0.27411904990335656,0.0,0.0,0.0,gap_up,10:00,2024,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-10,EVENT-07,low,2024-05-10T14:15:00+00:00,9,442.03,444.31,442.13,443.22,2.180000000000007,0.7296100000000024,2.9878976439467655,441.93,2024-05-10T14:15:00+00:00,0.0,19.999999999998863,0.27411904990335656,0.0,0.0,0.0,gap_up,10:00,2024,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-10,EVENT-10,high,2024-05-10T14:05:00+00:00,7,442.97,444.31,442.13,443.22,2.180000000000007,0.7220125000000053,3.019338307854768,444.31,,,0.0,0.0,0.25029999999998154,25.029999999998154,0.3466698983743075,gap_up,10:00,2024,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-13,EVENT-01,low,2024-05-13T17:05:00+00:00,43,442.08,444.09,442.08,443.085,2.009999999999991,0.23330714285714294,8.61525273244952,442.08,,,5.500000000000682,0.2357407464103405,0.0,0.0,0.0,gap_up,13:00,2024,Monday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-13,EVENT-02,low,2024-05-13T17:05:00+00:00,43,442.08,444.09,442.08,443.085,2.009999999999991,0.23330714285714294,8.61525273244952,442.08,,,5.500000000000682,0.2357407464103405,0.0,0.0,0.0,gap_up,13:00,2024,Monday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-13,EVENT-05,low,2024-05-13T17:20:00+00:00,46,443.0,444.09,442.08,443.085,2.009999999999991,0.31110000000000226,6.460945033751129,441.65,2024-05-13T17:10:00+00:00,2.0,43.00000000000068,1.3821922211507673,0.3450000000000273,34.50000000000273,1.108968177434988,gap_up,13:00,2024,Monday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-13,EVENT-09,low,2024-05-13T14:00:00+00:00,6,443.19,444.09,442.08,443.085,2.009999999999991,0.6524999999999993,3.0804597701149317,442.08,,,0.0,0.0,0.06999999999999318,6.999999999999318,0.1072796934865797,gap_up,10:00,2024,Monday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-13,EVENT-10,high,2024-05-13T14:35:00+00:00,13,443.07,444.09,442.08,443.085,2.009999999999991,0.5190214285714327,3.8726724742991134,444.09,,,0.0,0.0,0.031199999999955708,3.1199999999955708,0.06011312497411012,gap_up,10:00,2024,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-14,EVENT-03,high,2024-05-14T14:20:00+00:00,10,444.3487,443.911,442.46,443.1855,1.4510000000000218,0.6526363636363665,2.223290151831755,443.911,,,43.90000000000214,0.6726563588243787,0.0,0.0,0.0,gap_down,10:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-14,EVENT-04,high,2024-05-14T14:20:00+00:00,10,444.3487,443.911,442.46,443.1855,1.4510000000000218,0.6526363636363665,2.223290151831755,443.911,,,43.90000000000214,0.6726563588243787,0.0,0.0,0.0,gap_down,10:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-14,EVENT-06,high,2024-05-14T14:40:00+00:00,14,443.35,443.911,442.46,443.1855,1.4510000000000218,0.6995714285714314,2.074127016540762,444.56,2024-05-14T14:35:00+00:00,1.0,64.90000000000009,0.9277108433734915,1.089999999999975,108.9999999999975,1.5580967939554409,gap_up,10:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-14,EVENT-08,high,2024-05-14T14:20:00+00:00,10,444.3487,443.911,442.46,443.1855,1.4510000000000218,0.6526363636363665,2.223290151831755,444.35,2024-05-14T14:20:00+00:00,0.0,43.90000000000214,0.6726563588243787,0.0,0.0,0.0,gap_down,10:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-14,EVENT-09,low,2024-05-14T16:55:00+00:00,41,443.6889,443.911,442.46,443.1855,1.4510000000000218,0.25917142857142444,5.598610957998189,442.46,,,0.0,0.0,0.024999999999977263,2.4999999999977263,0.09646125013771559,gap_up,12:00,2024,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-14,EVENT-10,high,2024-05-14T14:00:00+00:00,6,442.96,443.911,442.46,443.1855,1.4510000000000218,0.5548571428571449,2.615087538620009,443.911,,,0.0,0.0,0.160000000000025,16.0000000000025,0.28836251287337045,gap_down,10:00,2024,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-15,EVENT-03,high,2024-05-15T14:15:00+00:00,9,448.87,449.0,446.9,447.95,2.1000000000000227,0.7130400000000009,2.9451363177381635,449.0,,,0.0,0.0,0.0,0.0,0.0,gap_up,10:00,2024,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-15,EVENT-04,high,2024-05-15T14:20:00+00:00,10,449.07,449.0,446.9,447.95,2.1000000000000227,0.684581818181817,3.0675661319452208,449.0,,,20.999999999997954,0.3067566131944889,0.0,0.0,0.0,gap_up,10:00,2024,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-15,EVENT-08,high,2024-05-15T14:15:00+00:00,9,448.87,449.0,446.9,447.95,2.1000000000000227,0.7130400000000009,2.9451363177381635,449.0,2024-05-15T14:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,gap_up,10:00,2024,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-15,EVENT-09,low,2024-05-15T14:00:00+00:00,6,448.45,449.0,446.9,447.95,2.1000000000000227,0.790057142857149,2.658035585129474,446.9,,,0.0,0.0,0.18000000000000682,18.000000000000682,0.22783162158253253,gap_up,10:00,2024,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-16,EVENT-01,low,2024-05-16T18:10:00+00:00,56,452.39,453.619,452.53,453.0745,1.0890000000000555,0.5045071428571484,2.1585422831335546,452.53,,,18.999999999999773,0.3766051733657939,0.0,0.0,0.0,gap_up,14:00,2024,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-16,EVENT-02,low,2024-05-16T18:10:00+00:00,56,452.39,453.619,452.53,453.0745,1.0890000000000555,0.5045071428571484,2.1585422831335546,452.53,,,18.999999999999773,0.3766051733657939,0.0,0.0,0.0,gap_up,14:00,2024,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-16,EVENT-03,high,2024-05-16T14:20:00+00:00,10,453.65,453.619,452.53,453.0745,1.0890000000000555,0.4342545454545437,2.507745771227738,453.619,,,9.099999999995134,0.20955451348171766,0.0,0.0,0.0,gap_up,10:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-16,EVENT-04,high,2024-05-16T14:20:00+00:00,10,453.65,453.619,452.53,453.0745,1.0890000000000555,0.4342545454545437,2.507745771227738,453.619,,,9.099999999995134,0.20955451348171766,0.0,0.0,0.0,gap_up,10:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-16,EVENT-06,high,2024-05-16T17:25:00+00:00,47,452.98,453.619,452.53,453.0745,1.0890000000000555,0.3941357142857141,2.7630076659600182,454.08,2024-05-16T17:20:00+00:00,1.0,46.09999999999559,1.1696478732850153,0.6400000000000432,64.00000000000432,1.6238061581399825,gap_down,13:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-16,EVENT-07,low,2024-05-16T18:10:00+00:00,56,452.39,453.619,452.53,453.0745,1.0890000000000555,0.5045071428571484,2.1585422831335546,452.34,2024-05-16T18:10:00+00:00,0.0,18.999999999999773,0.3766051733657939,0.0,0.0,0.0,gap_up,14:00,2024,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-16,EVENT-08,high,2024-05-16T14:20:00+00:00,10,453.65,453.619,452.53,453.0745,1.0890000000000555,0.4342545454545437,2.507745771227738,453.71,2024-05-16T14:20:00+00:00,0.0,9.099999999995134,0.20955451348171766,0.0,0.0,0.0,gap_up,10:00,2024,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-16,EVENT-09,low,2024-05-16T14:25:00+00:00,11,453.6,453.619,452.53,453.0745,1.0890000000000555,0.41389999999999816,2.6310703068375463,452.53,,,0.0,0.0,0.13999999999998636,13.999999999998636,0.3382459531287436,gap_up,10:00,2024,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-17,EVENT-01,low,2024-05-17T16:45:00+00:00,39,451.5221,452.48,451.35,451.915,1.1299999999999955,0.32179285714285505,3.511575769683257,451.35,,,29.000000000002046,0.9012008612462127,0.0,0.0,0.0,gap_down,12:00,2024,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-17,EVENT-02,low,2024-05-17T16:45:00+00:00,39,451.5221,452.48,451.35,451.915,1.1299999999999955,0.32179285714285505,3.511575769683257,451.35,,,29.000000000002046,0.9012008612462127,0.0,0.0,0.0,gap_down,12:00,2024,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2024-05-17,EVENT-03,high,2024-05-17T14:30:00+00:00,12,452.67,452.48,451.35,451.915,1.1299999999999955,0.4603076923076995,2.454879679144337,452.48,,,19.999999999998863,0.43449197860959415,0.0,0.0,0.0,gap_up,10:00,2024,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2024-05-17,EVENT-04,high,2024-05-17T14:30:00+00:00,12,452.67,452.48,451.35,451.915,1.1299999999999955,0.4603076923076995,2.454879679144337,452.48,,,19.999999999998863,0.43449197860959415,0.0,0.0,0.0,gap_up,10:00,2024,Friday,short,long
