symbol,hypothesis_id,session_date,timestamp,diagnostic,expired_sweep_time,scenario,equity_before_session
QQQ,HYP-FCR-02,2022-09-23,2022-09-23T14:25:00+00:00,low_sweep_window_expired,2022-09-23T14:05:00+00:00,stress,952.2927259800118
QQQ,HYP-FCR-02,2022-10-07,2022-10-07T14:25:00+00:00,low_sweep_window_expired,2022-10-07T14:05:00+00:00,stress,962.9662966800121
QQQ,HYP-FCR-02,2022-10-25,2022-10-25T17:20:00+00:00,high_sweep_window_expired,2022-10-25T17:00:00+00:00,stress,963.6318588800125
QQQ,HYP-FCR-02,2022-10-25,2022-10-25T17:50:00+00:00,high_sweep_window_expired,2022-10-25T17:30:00+00:00,stress,963.6318588800125
QQQ,HYP-FCR-02,2022-10-27,2022-10-27T16:50:00+00:00,low_sweep_window_expired,2022-10-27T16:30:00+00:00,stress,960.0866448800125
QQQ,HYP-FCR-02,2022-10-31,2022-10-31T15:25:00+00:00,low_sweep_window_expired,2022-10-31T15:05:00+00:00,stress,960.0866448800125
QQQ,HYP-FCR-02,2022-11-02,2022-11-02T18:20:00+00:00,low_sweep_window_expired,2022-11-02T18:00:00+00:00,stress,960.0866448800125
QQQ,HYP-FCR-02,2022-11-02,2022-11-02T19:05:00+00:00,high_sweep_window_expired,2022-11-02T18:45:00+00:00,stress,960.0866448800125
QQQ,HYP-FCR-02,2022-11-10,2022-11-10T15:30:00+00:00,high_sweep_window_expired,2022-11-10T15:10:00+00:00,stress,986.6347673600125
QQQ,HYP-FCR-02,2022-11-15,2022-11-15T16:25:00+00:00,low_sweep_window_expired,2022-11-15T16:05:00+00:00,stress,977.6107313600127
QQQ,HYP-FCR-02,2022-11-25,2022-11-25T15:55:00+00:00,high_sweep_window_expired,2022-11-25T15:35:00+00:00,stress,974.9819343600128
QQQ,HYP-FCR-02,2022-11-29,2022-11-29T15:30:00+00:00,low_sweep_window_expired,2022-11-29T15:10:00+00:00,stress,973.752905760013
QQQ,HYP-FCR-02,2022-12-14,2022-12-14T17:45:00+00:00,high_sweep_window_expired,2022-12-14T17:25:00+00:00,stress,982.5987845400133
QQQ,HYP-FCR-02,2022-12-27,2022-12-27T15:20:00+00:00,low_sweep_window_expired,2022-12-27T15:00:00+00:00,stress,974.1075021800137
QQQ,HYP-FCR-02,2022-12-30,2022-12-30T16:10:00+00:00,high_sweep_window_expired,2022-12-30T15:50:00+00:00,stress,970.1615091800141
QQQ,HYP-FCR-02,2022-12-30,2022-12-30T18:20:00+00:00,high_sweep_window_expired,2022-12-30T18:00:00+00:00,stress,970.1615091800141
QQQ,HYP-FCR-02,2023-01-05,2023-01-05T15:25:00+00:00,high_sweep_window_expired,2023-01-05T15:05:00+00:00,stress,974.5821531800143
QQQ,HYP-FCR-02,2023-01-24,2023-01-24T15:25:00+00:00,low_sweep_window_expired,2023-01-24T15:05:00+00:00,stress,971.0410018400148
QQQ,HYP-FCR-02,2023-01-26,2023-01-26T17:00:00+00:00,low_sweep_window_expired,2023-01-26T16:40:00+00:00,stress,976.4903398400147
QQQ,HYP-FCR-02,2023-02-10,2023-02-10T15:25:00+00:00,low_sweep_window_expired,2023-02-10T15:05:00+00:00,stress,989.7586664000152
QQQ,HYP-FCR-02,2023-02-27,2023-02-27T15:50:00+00:00,high_sweep_window_expired,2023-02-27T15:30:00+00:00,stress,993.095748100016
QQQ,HYP-FCR-02,2023-03-02,2023-03-02T16:40:00+00:00,high_sweep_window_expired,2023-03-02T16:20:00+00:00,stress,984.3886261000164
QQQ,HYP-FCR-02,2023-03-16,2023-03-16T14:20:00+00:00,high_sweep_window_expired,2023-03-16T14:00:00+00:00,stress,994.1993650000169
QQQ,HYP-FCR-02,2023-03-21,2023-03-21T14:20:00+00:00,high_sweep_window_expired,2023-03-21T14:00:00+00:00,stress,993.3900370000172
QQQ,HYP-FCR-02,2023-03-22,2023-03-22T16:35:00+00:00,high_sweep_window_expired,2023-03-22T16:15:00+00:00,stress,989.7811930000174
QQQ,HYP-FCR-02,2023-03-22,2023-03-22T17:10:00+00:00,high_sweep_window_expired,2023-03-22T16:50:00+00:00,stress,989.7811930000174
QQQ,HYP-FCR-02,2023-03-23,2023-03-23T18:35:00+00:00,high_sweep_window_expired,2023-03-23T18:15:00+00:00,stress,993.4580290000174
QQQ,HYP-FCR-02,2023-03-24,2023-03-24T15:50:00+00:00,low_sweep_window_expired,2023-03-24T15:30:00+00:00,stress,991.1659330000174
QQQ,HYP-FCR-02,2023-03-28,2023-03-28T14:20:00+00:00,low_sweep_window_expired,2023-03-28T14:00:00+00:00,stress,987.2988697000176
QQQ,HYP-FCR-02,2023-03-29,2023-03-29T14:25:00+00:00,high_sweep_window_expired,2023-03-29T14:05:00+00:00,stress,985.2814597000178
QQQ,HYP-FCR-02,2023-05-04,2023-05-04T15:05:00+00:00,low_sweep_window_expired,2023-05-04T14:45:00+00:00,stress,983.1563987600198
QQQ,HYP-FCR-02,2023-05-16,2023-05-16T14:50:00+00:00,high_sweep_window_expired,2023-05-16T14:30:00+00:00,stress,994.59047498002
QQQ,HYP-FCR-02,2023-05-23,2023-05-23T14:20:00+00:00,high_sweep_window_expired,2023-05-23T14:00:00+00:00,stress,992.9030719800202
QQQ,HYP-FCR-02,2023-06-02,2023-06-02T14:20:00+00:00,low_sweep_window_expired,2023-06-02T14:00:00+00:00,stress,981.9811703400205
QQQ,HYP-FCR-02,2023-06-06,2023-06-06T17:05:00+00:00,high_sweep_window_expired,2023-06-06T16:45:00+00:00,stress,983.7983906600203
QQQ,HYP-FCR-02,2023-06-14,2023-06-14T18:20:00+00:00,high_sweep_window_expired,2023-06-14T18:00:00+00:00,stress,990.5344786600205
QQQ,HYP-FCR-02,2023-06-14,2023-06-14T18:55:00+00:00,low_sweep_window_expired,2023-06-14T18:35:00+00:00,stress,990.5344786600205
QQQ,HYP-FCR-02,2023-06-16,2023-06-16T15:45:00+00:00,low_sweep_window_expired,2023-06-16T15:25:00+00:00,stress,990.5344786600205
QQQ,HYP-FCR-02,2023-06-16,2023-06-16T16:10:00+00:00,low_sweep_window_expired,2023-06-16T15:50:00+00:00,stress,990.5344786600205
QQQ,HYP-FCR-02,2023-06-26,2023-06-26T14:35:00+00:00,high_sweep_window_expired,2023-06-26T14:15:00+00:00,stress,987.0784647000207
QQQ,HYP-FCR-02,2023-07-03,2023-07-03T16:50:00+00:00,low_sweep_window_expired,2023-07-03T16:30:00+00:00,stress,977.6559905400211
QQQ,HYP-FCR-02,2023-07-19,2023-07-19T14:35:00+00:00,low_sweep_window_expired,2023-07-19T14:15:00+00:00,stress,980.4386784600218
QQQ,HYP-FCR-02,2023-07-25,2023-07-25T14:20:00+00:00,high_sweep_window_expired,2023-07-25T14:00:00+00:00,stress,976.2287188600219
QQQ,HYP-FCR-02,2023-07-28,2023-07-28T14:55:00+00:00,high_sweep_window_expired,2023-07-28T14:35:00+00:00,stress,972.241986780022
QQQ,HYP-FCR-02,2023-08-01,2023-08-01T14:25:00+00:00,high_sweep_window_expired,2023-08-01T14:05:00+00:00,stress,970.6957147800221
QQQ,HYP-FCR-02,2023-08-04,2023-08-04T14:35:00+00:00,low_sweep_window_expired,2023-08-04T14:15:00+00:00,stress,973.4914747800219
QQQ,HYP-FCR-02,2023-08-10,2023-08-10T14:35:00+00:00,high_sweep_window_expired,2023-08-10T14:15:00+00:00,stress,974.5717772600225
QQQ,HYP-FCR-02,2023-08-18,2023-08-18T14:35:00+00:00,low_sweep_window_expired,2023-08-18T14:15:00+00:00,stress,966.3741312600229
QQQ,HYP-FCR-02,2023-08-25,2023-08-25T14:40:00+00:00,high_sweep_window_expired,2023-08-25T14:20:00+00:00,stress,964.7584652600232
QQQ,HYP-FCR-02,2023-08-28,2023-08-28T15:10:00+00:00,low_sweep_window_expired,2023-08-28T14:50:00+00:00,stress,966.2775872600232
QQQ,HYP-FCR-02,2023-09-18,2023-09-18T14:40:00+00:00,high_sweep_window_expired,2023-09-18T14:20:00+00:00,stress,961.6491899000239
QQQ,HYP-FCR-02,2023-09-29,2023-09-29T14:25:00+00:00,high_sweep_window_expired,2023-09-29T14:05:00+00:00,stress,962.1399399000245
QQQ,HYP-FCR-02,2023-09-29,2023-09-29T14:45:00+00:00,low_sweep_window_expired,2023-09-29T14:25:00+00:00,stress,962.1399399000245
QQQ,HYP-FCR-02,2023-10-02,2023-10-02T14:45:00+00:00,high_sweep_window_expired,2023-10-02T14:25:00+00:00,stress,962.1399399000245
QQQ,HYP-FCR-02,2023-10-12,2023-10-12T17:20:00+00:00,high_sweep_window_expired,2023-10-12T17:00:00+00:00,stress,960.4618339400246
QQQ,HYP-FCR-02,2023-10-18,2023-10-18T14:20:00+00:00,low_sweep_window_expired,2023-10-18T14:00:00+00:00,stress,960.4618339400246
QQQ,HYP-FCR-02,2023-10-25,2023-10-25T14:45:00+00:00,low_sweep_window_expired,2023-10-25T14:25:00+00:00,stress,966.8580867400248
QQQ,HYP-FCR-02,2023-10-27,2023-10-27T14:45:00+00:00,high_sweep_window_expired,2023-10-27T14:25:00+00:00,stress,962.1207307400248
QQQ,HYP-FCR-02,2023-10-31,2023-10-31T15:20:00+00:00,high_sweep_window_expired,2023-10-31T15:00:00+00:00,stress,956.742935220025
QQQ,HYP-FCR-02,2023-11-06,2023-11-06T15:35:00+00:00,low_sweep_window_expired,2023-11-06T15:15:00+00:00,stress,956.5704012200249
QQQ,HYP-FCR-02,2023-11-15,2023-11-15T16:10:00+00:00,high_sweep_window_expired,2023-11-15T15:50:00+00:00,stress,950.4103372200253
QQQ,HYP-FCR-02,2023-11-16,2023-11-16T15:25:00+00:00,high_sweep_window_expired,2023-11-16T15:05:00+00:00,stress,948.5715272200255
QQQ,HYP-FCR-02,2023-11-24,2023-11-24T16:50:00+00:00,low_sweep_window_expired,2023-11-24T16:30:00+00:00,stress,944.7590678200258
QQQ,HYP-FCR-02,2023-12-01,2023-12-01T15:25:00+00:00,high_sweep_window_expired,2023-12-01T15:05:00+00:00,stress,939.1458197800262
QQQ,HYP-FCR-02,2023-12-01,2023-12-01T15:50:00+00:00,low_sweep_window_expired,2023-12-01T15:30:00+00:00,stress,939.1458197800262
QQQ,HYP-FCR-02,2023-12-04,2023-12-04T17:30:00+00:00,low_sweep_window_expired,2023-12-04T17:10:00+00:00,stress,939.1458197800262
QQQ,HYP-FCR-02,2023-12-13,2023-12-13T17:25:00+00:00,low_sweep_window_expired,2023-12-13T17:05:00+00:00,stress,932.5492757400265
QQQ,HYP-FCR-02,2023-12-13,2023-12-13T19:20:00+00:00,low_sweep_window_expired,2023-12-13T19:00:00+00:00,stress,932.5492757400265
QQQ,HYP-FCR-02,2023-12-18,2023-12-18T16:00:00+00:00,high_sweep_window_expired,2023-12-18T15:40:00+00:00,stress,934.6254597400266
QQQ,HYP-FCR-02,2023-12-27,2023-12-27T15:20:00+00:00,high_sweep_window_expired,2023-12-27T15:00:00+00:00,stress,928.5218817000269
QQQ,HYP-FCR-02,2024-01-03,2024-01-03T15:25:00+00:00,high_sweep_window_expired,2024-01-03T15:05:00+00:00,stress,923.1015217000273
QQQ,HYP-FCR-02,2024-01-04,2024-01-04T19:35:00+00:00,high_sweep_window_expired,2024-01-04T19:15:00+00:00,stress,920.4420217000275
QQQ,HYP-FCR-02,2024-01-12,2024-01-12T19:15:00+00:00,low_sweep_window_expired,2024-01-12T18:55:00+00:00,stress,926.2635955400277
QQQ,HYP-FCR-02,2024-01-17,2024-01-17T15:20:00+00:00,low_sweep_window_expired,2024-01-17T15:00:00+00:00,stress,924.1565115400279
QQQ,HYP-FCR-02,2024-01-26,2024-01-26T15:35:00+00:00,low_sweep_window_expired,2024-01-26T15:15:00+00:00,stress,923.0470517400285
QQQ,HYP-FCR-02,2024-02-01,2024-02-01T15:20:00+00:00,low_sweep_window_expired,2024-02-01T15:00:00+00:00,stress,919.0627097400288
QQQ,HYP-FCR-02,2024-02-01,2024-02-01T16:10:00+00:00,high_sweep_window_expired,2024-02-01T15:50:00+00:00,stress,919.0627097400288
QQQ,HYP-FCR-02,2024-02-08,2024-02-08T19:40:00+00:00,high_sweep_window_expired,2024-02-08T19:20:00+00:00,stress,921.3240417400287
QQQ,HYP-FCR-02,2024-02-27,2024-02-27T15:40:00+00:00,high_sweep_window_expired,2024-02-27T15:20:00+00:00,stress,924.2272357800293
QQQ,HYP-FCR-02,2024-02-27,2024-02-27T18:55:00+00:00,low_sweep_window_expired,2024-02-27T18:35:00+00:00,stress,924.2272357800293
QQQ,HYP-FCR-02,2024-03-08,2024-03-08T16:15:00+00:00,high_sweep_window_expired,2024-03-08T15:55:00+00:00,stress,921.0393138600296
QQQ,HYP-FCR-02,2024-03-21,2024-03-21T15:00:00+00:00,low_sweep_window_expired,2024-03-21T14:40:00+00:00,stress,922.4164278600299
QQQ,HYP-FCR-02,2024-03-21,2024-03-21T15:25:00+00:00,low_sweep_window_expired,2024-03-21T15:05:00+00:00,stress,922.4164278600299
QQQ,HYP-FCR-02,2024-03-21,2024-03-21T16:50:00+00:00,high_sweep_window_expired,2024-03-21T16:30:00+00:00,stress,922.4164278600299
QQQ,HYP-FCR-02,2024-03-22,2024-03-22T14:40:00+00:00,high_sweep_window_expired,2024-03-22T14:20:00+00:00,stress,922.4164278600299
QQQ,HYP-FCR-02,2024-03-26,2024-03-26T14:40:00+00:00,high_sweep_window_expired,2024-03-26T14:20:00+00:00,stress,921.4048948600299
QQQ,HYP-FCR-02,2024-03-26,2024-03-26T15:20:00+00:00,low_sweep_window_expired,2024-03-26T15:00:00+00:00,stress,921.4048948600299
QQQ,HYP-FCR-02,2024-04-29,2024-04-29T19:35:00+00:00,low_sweep_window_expired,2024-04-29T19:15:00+00:00,stress,915.6900843400307
QQQ,HYP-FCR-02,2024-04-30,2024-04-30T14:20:00+00:00,high_sweep_window_expired,2024-04-30T14:00:00+00:00,stress,915.6900843400307
QQQ,HYP-FCR-02,2024-05-01,2024-05-01T14:45:00+00:00,low_sweep_window_expired,2024-05-01T14:25:00+00:00,stress,913.3250083400309
QQQ,HYP-FCR-02,2024-05-06,2024-05-06T14:25:00+00:00,high_sweep_window_expired,2024-05-06T14:05:00+00:00,stress,905.4211923400312
QQQ,HYP-FCR-02,2024-05-06,2024-05-06T15:00:00+00:00,high_sweep_window_expired,2024-05-06T14:40:00+00:00,stress,905.4211923400312
QQQ,HYP-FCR-02,2024-05-08,2024-05-08T17:25:00+00:00,high_sweep_window_expired,2024-05-08T17:05:00+00:00,stress,904.5985683400313
QQQ,HYP-FCR-02,2024-05-22,2024-05-22T14:20:00+00:00,high_sweep_window_expired,2024-05-22T14:00:00+00:00,stress,898.3277189600318
QQQ,HYP-FCR-02,2024-05-28,2024-05-28T17:10:00+00:00,high_sweep_window_expired,2024-05-28T16:50:00+00:00,stress,897.1025589600318
QQQ,HYP-FCR-02,2024-05-30,2024-05-30T17:25:00+00:00,low_sweep_window_expired,2024-05-30T17:05:00+00:00,stress,894.7958829600319
QQQ,HYP-FCR-02,2024-06-03,2024-06-03T14:30:00+00:00,low_sweep_window_expired,2024-06-03T14:10:00+00:00,stress,894.7958829600319
QQQ,HYP-FCR-02,2024-06-04,2024-06-04T14:20:00+00:00,high_sweep_window_expired,2024-06-04T14:00:00+00:00,stress,894.7958829600319
QQQ,HYP-FCR-02,2024-06-04,2024-06-04T14:40:00+00:00,low_sweep_window_expired,2024-06-04T14:20:00+00:00,stress,894.7958829600319
QQQ,HYP-FCR-02,2024-06-04,2024-06-04T15:00:00+00:00,high_sweep_window_expired,2024-06-04T14:40:00+00:00,stress,894.7958829600319
QQQ,HYP-FCR-02,2024-06-04,2024-06-04T15:55:00+00:00,low_sweep_window_expired,2024-06-04T15:35:00+00:00,stress,894.7958829600319
QQQ,HYP-FCR-02,2024-06-05,2024-06-05T14:20:00+00:00,low_sweep_window_expired,2024-06-05T14:00:00+00:00,stress,895.744828960032
QQQ,HYP-FCR-02,2024-06-06,2024-06-06T14:20:00+00:00,low_sweep_window_expired,2024-06-06T14:00:00+00:00,stress,895.744828960032
QQQ,HYP-FCR-02,2024-06-06,2024-06-06T18:35:00+00:00,low_sweep_window_expired,2024-06-06T18:15:00+00:00,stress,895.744828960032
QQQ,HYP-FCR-02,2024-06-27,2024-06-27T14:35:00+00:00,high_sweep_window_expired,2024-06-27T14:15:00+00:00,stress,889.1645460800322
QQQ,HYP-FCR-02,2024-07-23,2024-07-23T14:45:00+00:00,high_sweep_window_expired,2024-07-23T14:25:00+00:00,stress,897.0521197400326
QQQ,HYP-FCR-02,2024-07-26,2024-07-26T14:20:00+00:00,high_sweep_window_expired,2024-07-26T14:00:00+00:00,stress,905.8132837400327
QQQ,HYP-FCR-02,2024-08-09,2024-08-09T14:20:00+00:00,low_sweep_window_expired,2024-08-09T14:00:00+00:00,stress,894.8783207400329
QQQ,HYP-FCR-02,2024-08-13,2024-08-13T14:30:00+00:00,high_sweep_window_expired,2024-08-13T14:10:00+00:00,stress,891.4198127400331
QQQ,HYP-FCR-02,2024-08-23,2024-08-23T15:05:00+00:00,high_sweep_window_expired,2024-08-23T14:45:00+00:00,stress,892.6492067400333
QQQ,HYP-FCR-02,2024-08-23,2024-08-23T15:30:00+00:00,low_sweep_window_expired,2024-08-23T15:10:00+00:00,stress,892.6492067400333
QQQ,HYP-FCR-02,2024-08-28,2024-08-28T14:25:00+00:00,low_sweep_window_expired,2024-08-28T14:05:00+00:00,stress,894.4080007400333
QQQ,HYP-FCR-02,2024-08-29,2024-08-29T14:20:00+00:00,high_sweep_window_expired,2024-08-29T14:00:00+00:00,stress,894.4080007400333
QQQ,HYP-FCR-02,2024-08-30,2024-08-30T14:25:00+00:00,high_sweep_window_expired,2024-08-30T14:05:00+00:00,stress,893.0572527400334
QQQ,HYP-FCR-02,2024-08-30,2024-08-30T15:00:00+00:00,high_sweep_window_expired,2024-08-30T14:40:00+00:00,stress,893.0572527400334
QQQ,HYP-FCR-02,2024-09-04,2024-09-04T14:20:00+00:00,low_sweep_window_expired,2024-09-04T14:00:00+00:00,stress,894.0719457400335
QQQ,HYP-FCR-02,2024-09-25,2024-09-25T15:30:00+00:00,high_sweep_window_expired,2024-09-25T15:10:00+00:00,stress,897.2487986600341
QQQ,HYP-FCR-02,2024-09-25,2024-09-25T16:00:00+00:00,high_sweep_window_expired,2024-09-25T15:40:00+00:00,stress,897.2487986600341
QQQ,HYP-FCR-02,2024-09-25,2024-09-25T17:20:00+00:00,low_sweep_window_expired,2024-09-25T17:00:00+00:00,stress,897.2487986600341
QQQ,HYP-FCR-02,2024-10-18,2024-10-18T14:30:00+00:00,high_sweep_window_expired,2024-10-18T14:10:00+00:00,stress,889.4806814400347
QQQ,HYP-FCR-02,2024-10-24,2024-10-24T14:20:00+00:00,high_sweep_window_expired,2024-10-24T14:00:00+00:00,stress,883.6891296200349
QQQ,HYP-FCR-02,2024-11-01,2024-11-01T18:25:00+00:00,high_sweep_window_expired,2024-11-01T18:05:00+00:00,stress,879.4003416400351
QQQ,HYP-FCR-02,2024-11-08,2024-11-08T16:20:00+00:00,low_sweep_window_expired,2024-11-08T16:00:00+00:00,stress,876.8484826400354
QQQ,HYP-FCR-02,2024-11-12,2024-11-12T15:25:00+00:00,low_sweep_window_expired,2024-11-12T15:05:00+00:00,stress,875.4077766600354
QQQ,HYP-FCR-02,2024-11-12,2024-11-12T19:35:00+00:00,low_sweep_window_expired,2024-11-12T19:15:00+00:00,stress,875.4077766600354
QQQ,HYP-FCR-02,2024-11-26,2024-11-26T15:45:00+00:00,low_sweep_window_expired,2024-11-26T15:25:00+00:00,stress,867.1723176800356
QQQ,HYP-FCR-02,2024-11-26,2024-11-26T16:35:00+00:00,low_sweep_window_expired,2024-11-26T16:15:00+00:00,stress,867.1723176800356
QQQ,HYP-FCR-02,2024-12-05,2024-12-05T16:10:00+00:00,low_sweep_window_expired,2024-12-05T15:50:00+00:00,stress,865.0530996800355
QQQ,HYP-FCR-02,2024-12-17,2024-12-17T16:00:00+00:00,low_sweep_window_expired,2024-12-17T15:40:00+00:00,stress,864.1853124000357
QQQ,HYP-FCR-02,2022-01-19,2022-01-19T15:20:00+00:00,high_sweep_window_expired,2022-01-19T15:00:00+00:00,severe,984.7210690000009
QQQ,HYP-FCR-02,2022-01-24,2022-01-24T15:40:00+00:00,low_sweep_window_expired,2022-01-24T15:20:00+00:00,severe,976.1560844600012
QQQ,HYP-FCR-02,2022-02-02,2022-02-02T15:55:00+00:00,low_sweep_window_expired,2022-02-02T15:35:00+00:00,severe,994.2223582300016
QQQ,HYP-FCR-02,2022-02-03,2022-02-03T16:00:00+00:00,high_sweep_window_expired,2022-02-03T15:40:00+00:00,severe,996.1508572300017
QQQ,HYP-FCR-02,2022-02-10,2022-02-10T16:30:00+00:00,high_sweep_window_expired,2022-02-10T16:10:00+00:00,severe,1007.7454869900022
QQQ,HYP-FCR-02,2022-03-10,2022-03-10T15:40:00+00:00,high_sweep_window_expired,2022-03-10T15:20:00+00:00,severe,1024.2125665800029
QQQ,HYP-FCR-02,2022-03-24,2022-03-24T14:25:00+00:00,high_sweep_window_expired,2022-03-24T14:05:00+00:00,severe,1044.768241020004
QQQ,HYP-FCR-02,2022-04-01,2022-04-01T14:20:00+00:00,low_sweep_window_expired,2022-04-01T14:00:00+00:00,severe,1058.1678010600053
QQQ,HYP-FCR-02,2022-04-04,2022-04-04T14:30:00+00:00,high_sweep_window_expired,2022-04-04T14:10:00+00:00,severe,1055.4146730600055
QQQ,HYP-FCR-02,2022-04-07,2022-04-07T14:20:00+00:00,high_sweep_window_expired,2022-04-07T14:00:00+00:00,severe,1052.3506050600056
QQQ,HYP-FCR-02,2022-05-19,2022-05-19T14:45:00+00:00,high_sweep_window_expired,2022-05-19T14:25:00+00:00,severe,1024.049354270008
QQQ,HYP-FCR-02,2022-05-23,2022-05-23T14:45:00+00:00,low_sweep_window_expired,2022-05-23T14:25:00+00:00,severe,1018.6212548700082
QQQ,HYP-FCR-02,2022-06-03,2022-06-03T14:20:00+00:00,high_sweep_window_expired,2022-06-03T14:00:00+00:00,severe,1009.7547758700088
QQQ,HYP-FCR-02,2022-06-21,2022-06-21T16:10:00+00:00,high_sweep_window_expired,2022-06-21T15:50:00+00:00,severe,1008.3959484400103
QQQ,HYP-FCR-02,2022-06-21,2022-06-21T17:55:00+00:00,high_sweep_window_expired,2022-06-21T17:35:00+00:00,severe,1008.3959484400103
QQQ,HYP-FCR-02,2022-06-21,2022-06-21T19:40:00+00:00,high_sweep_window_expired,2022-06-21T19:20:00+00:00,severe,1008.3959484400103
QQQ,HYP-FCR-02,2022-07-06,2022-07-06T15:50:00+00:00,low_sweep_window_expired,2022-07-06T15:30:00+00:00,severe,1008.6195672600114
QQQ,HYP-FCR-02,2022-07-07,2022-07-07T14:35:00+00:00,high_sweep_window_expired,2022-07-07T14:15:00+00:00,severe,1003.5269727600116
QQQ,HYP-FCR-02,2022-07-11,2022-07-11T14:20:00+00:00,low_sweep_window_expired,2022-07-11T14:00:00+00:00,severe,1001.0486997600119
QQQ,HYP-FCR-02,2022-07-12,2022-07-12T15:10:00+00:00,low_sweep_window_expired,2022-07-12T14:50:00+00:00,severe,1001.0486997600119
QQQ,HYP-FCR-02,2022-07-14,2022-07-14T15:05:00+00:00,low_sweep_window_expired,2022-07-14T14:45:00+00:00,severe,1001.0486997600119
QQQ,HYP-FCR-02,2022-07-15,2022-07-15T14:20:00+00:00,high_sweep_window_expired,2022-07-15T14:00:00+00:00,severe,998.3178237600122
QQQ,HYP-FCR-02,2022-07-15,2022-07-15T16:05:00+00:00,high_sweep_window_expired,2022-07-15T15:45:00+00:00,severe,998.3178237600122
QQQ,HYP-FCR-02,2022-07-15,2022-07-15T18:20:00+00:00,high_sweep_window_expired,2022-07-15T18:00:00+00:00,severe,998.3178237600122
QQQ,HYP-FCR-02,2022-07-28,2022-07-28T14:50:00+00:00,low_sweep_window_expired,2022-07-28T14:30:00+00:00,severe,983.6102559600128
QQQ,HYP-FCR-02,2022-08-02,2022-08-02T14:30:00+00:00,low_sweep_window_expired,2022-08-02T14:10:00+00:00,severe,975.2139089600132
QQQ,HYP-FCR-02,2022-08-08,2022-08-08T14:20:00+00:00,high_sweep_window_expired,2022-08-08T14:00:00+00:00,severe,978.5599032200133
QQQ,HYP-FCR-02,2022-08-09,2022-08-09T14:45:00+00:00,low_sweep_window_expired,2022-08-09T14:25:00+00:00,severe,974.4405732200134
QQQ,HYP-FCR-02,2022-08-10,2022-08-10T14:40:00+00:00,low_sweep_window_expired,2022-08-10T14:20:00+00:00,severe,968.8907593100137
QQQ,HYP-FCR-02,2022-08-18,2022-08-18T14:20:00+00:00,low_sweep_window_expired,2022-08-18T14:00:00+00:00,severe,969.3156753100143
QQQ,HYP-FCR-02,2022-08-23,2022-08-23T14:55:00+00:00,high_sweep_window_expired,2022-08-23T14:35:00+00:00,severe,969.3156753100143
QQQ,HYP-FCR-02,2022-08-26,2022-08-26T14:30:00+00:00,high_sweep_window_expired,2022-08-26T14:10:00+00:00,severe,966.2837073100145
QQQ,HYP-FCR-02,2022-09-07,2022-09-07T14:45:00+00:00,low_sweep_window_expired,2022-09-07T14:25:00+00:00,severe,945.8119693100153
QQQ,HYP-FCR-02,2022-09-12,2022-09-12T14:55:00+00:00,high_sweep_window_expired,2022-09-12T14:35:00+00:00,severe,938.6996155200158
QQQ,HYP-FCR-02,2022-09-12,2022-09-12T15:50:00+00:00,high_sweep_window_expired,2022-09-12T15:30:00+00:00,severe,938.6996155200158
QQQ,HYP-FCR-02,2022-09-12,2022-09-12T16:30:00+00:00,low_sweep_window_expired,2022-09-12T16:10:00+00:00,severe,938.6996155200158
QQQ,HYP-FCR-02,2022-09-16,2022-09-16T15:05:00+00:00,high_sweep_window_expired,2022-09-16T14:45:00+00:00,severe,935.7667805200161
QQQ,HYP-FCR-02,2022-09-16,2022-09-16T16:45:00+00:00,low_sweep_window_expired,2022-09-16T16:25:00+00:00,severe,935.7667805200161
QQQ,HYP-FCR-02,2022-09-19,2022-09-19T14:30:00+00:00,high_sweep_window_expired,2022-09-19T14:10:00+00:00,severe,935.7667805200161
QQQ,HYP-FCR-02,2022-09-20,2022-09-20T14:25:00+00:00,high_sweep_window_expired,2022-09-20T14:05:00+00:00,severe,931.1523590200164
QQQ,HYP-FCR-02,2022-09-22,2022-09-22T14:40:00+00:00,low_sweep_window_expired,2022-09-22T14:20:00+00:00,severe,929.113637770017
QQQ,HYP-FCR-02,2022-09-23,2022-09-23T14:25:00+00:00,low_sweep_window_expired,2022-09-23T14:05:00+00:00,severe,926.7617769400172
QQQ,HYP-FCR-02,2022-10-07,2022-10-07T14:25:00+00:00,low_sweep_window_expired,2022-10-07T14:05:00+00:00,severe,936.1538829900179
QQQ,HYP-FCR-02,2022-10-25,2022-10-25T17:20:00+00:00,high_sweep_window_expired,2022-10-25T17:00:00+00:00,severe,935.1917262900189
QQQ,HYP-FCR-02,2022-10-25,2022-10-25T17:50:00+00:00,high_sweep_window_expired,2022-10-25T17:30:00+00:00,severe,935.1917262900189
QQQ,HYP-FCR-02,2022-10-27,2022-10-27T16:50:00+00:00,low_sweep_window_expired,2022-10-27T16:30:00+00:00,severe,931.418905290019
QQQ,HYP-FCR-02,2022-10-31,2022-10-31T15:25:00+00:00,low_sweep_window_expired,2022-10-31T15:05:00+00:00,severe,931.418905290019
QQQ,HYP-FCR-02,2022-11-02,2022-11-02T18:20:00+00:00,low_sweep_window_expired,2022-11-02T18:00:00+00:00,severe,931.418905290019
QQQ,HYP-FCR-02,2022-11-02,2022-11-02T19:05:00+00:00,high_sweep_window_expired,2022-11-02T18:45:00+00:00,severe,931.418905290019
